lat,long,elev,timediff,OBUID
408647790,-778304984,3453,0:08:10.010000,2a3c600d
408626789,-778342874,3339,0:08:10.070000,cc2adada
408647790,-778304984,3453,0:08:10.110000,2a3c600d
408626789,-778342874,3339,0:08:10.170000,cc2adada
408647790,-778304984,3453,0:08:10.210000,2a3c600d
408626789,-778342874,3339,0:08:10.310000,cc2adada
408647791,-778304985,3453,0:08:10.320000,2a3c600d
408647791,-778304985,3453,0:08:10.430000,2a3c600d
408626789,-778342874,3339,0:08:10.480000,cc2adada
408626789,-778342875,3339,0:08:10.490000,cc2adada
408647791,-778304985,3453,0:08:10.510000,2a3c600d
408626790,-778342874,3339,0:08:10.570000,cc2adada
408647791,-778304985,3453,0:08:10.610000,2a3c600d
408626790,-778342874,3339,0:08:10.670000,cc2adada
408647791,-778304985,3453,0:08:10.750000,2a3c600d
408626790,-778342874,3339,0:08:10.770000,cc2adada
408647791,-778304985,3453,0:08:10.810000,2a3c600d
408626790,-778342874,3339,0:08:10.870000,cc2adada
408647791,-778304985,3453,0:08:10.910000,2a3c600d
408626790,-778342874,3339,0:08:10.970000,cc2adada
408647791,-778304985,3453,0:08:11.010000,2a3c600d
408626790,-778342875,3339,0:08:11.070000,cc2adada
408647791,-778304985,3453,0:08:11.080000,2a3c600d
408626790,-778342875,3339,0:08:11.170000,cc2adada
408647791,-778304985,3453,0:08:11.170000,2a3c600d
408626790,-778342875,3339,0:08:11.270000,cc2adada
408647793,-778304987,3453,0:08:11.280000,2a3c600d
408626790,-778342875,3339,0:08:11.370000,cc2adada
408647793,-778304987,3453,0:08:11.380000,2a3c600d
408626790,-778342875,3339,0:08:11.490000,cc2adada
408647793,-778304987,3453,0:08:11.500000,2a3c600d
408626790,-778342875,3340,0:08:11.570000,cc2adada
408647793,-778304987,3453,0:08:11.580000,2a3c600d
408647793,-778304987,3453,0:08:11.670000,2a3c600d
408626790,-778342875,3340,0:08:11.680000,cc2adada
408626790,-778342875,3340,0:08:11.780000,cc2adada
408647793,-778304987,3453,0:08:11.790000,2a3c600d
408647793,-778304987,3453,0:08:11.880000,2a3c600d
408626790,-778342875,3340,0:08:11.970000,cc2adada
408647793,-778304987,3453,0:08:11.980000,2a3c600d
408626790,-778342875,3340,0:08:11.990000,cc2adada
408626790,-778342876,3340,0:08:12.070000,cc2adada
408647793,-778304987,3453,0:08:12.080000,2a3c600d
408626790,-778342876,3340,0:08:12.170000,cc2adada
408647793,-778304987,3453,0:08:12.180000,2a3c600d
408626790,-778342876,3340,0:08:12.270000,cc2adada
408647793,-778304989,3453,0:08:12.280000,2a3c600d
408626790,-778342876,3340,0:08:12.370000,cc2adada
408647793,-778304989,3453,0:08:12.380000,2a3c600d
408626790,-778342876,3340,0:08:12.470000,cc2adada
408647793,-778304989,3453,0:08:12.480000,2a3c600d
408626790,-778342877,3340,0:08:12.570000,cc2adada
408647793,-778304989,3453,0:08:12.580000,2a3c600d
408626790,-778342877,3340,0:08:12.670000,cc2adada
408647793,-778304989,3453,0:08:12.680000,2a3c600d
408626790,-778342877,3340,0:08:12.770000,cc2adada
408647793,-778304989,3453,0:08:12.780000,2a3c600d
408626790,-778342877,3340,0:08:12.870000,cc2adada
408647793,-778304989,3453,0:08:12.890000,2a3c600d
408626790,-778342877,3340,0:08:12.970000,cc2adada
408647793,-778304989,3453,0:08:12.980000,2a3c600d
408626791,-778342879,3340,0:08:13.070000,cc2adada
408647793,-778304989,3453,0:08:13.080000,2a3c600d
408626791,-778342879,3340,0:08:13.170000,cc2adada
408647793,-778304989,3453,0:08:13.180000,2a3c600d
408626791,-778342879,3340,0:08:13.270000,cc2adada
408647793,-778304990,3453,0:08:13.280000,2a3c600d
408626791,-778342879,3340,0:08:13.370000,cc2adada
408647793,-778304990,3453,0:08:13.380000,2a3c600d
408626791,-778342879,3340,0:08:13.470000,cc2adada
408647793,-778304990,3453,0:08:13.480000,2a3c600d
408647793,-778304990,3453,0:08:13.570000,2a3c600d
408626791,-778342880,3340,0:08:13.580000,cc2adada
408626790,-778342880,3340,0:08:13.670000,cc2adada
408647793,-778304990,3453,0:08:13.680000,2a3c600d
408647793,-778304991,3453,0:08:13.780000,2a3c600d
408626790,-778342880,3340,0:08:13.870000,cc2adada
408647793,-778304991,3453,0:08:13.880000,2a3c600d
408626790,-778342880,3340,0:08:13.900000,cc2adada
408647793,-778304991,3453,0:08:13.970000,2a3c600d
408626790,-778342880,3340,0:08:14.070000,cc2adada
408647793,-778304991,3453,0:08:14.080000,2a3c600d
408626790,-778342882,3340,0:08:14.090000,cc2adada
408626790,-778342882,3340,0:08:14.170000,cc2adada
408647793,-778304991,3453,0:08:14.180000,2a3c600d
408626790,-778342882,3340,0:08:14.270000,cc2adada
408647794,-778304992,3453,0:08:14.280000,2a3c600d
408626790,-778342882,3340,0:08:14.370000,cc2adada
408647794,-778304992,3453,0:08:14.380000,2a3c600d
408647794,-778304992,3453,0:08:14.470000,2a3c600d
408626790,-778342882,3340,0:08:14.570000,cc2adada
408647794,-778304992,3453,0:08:14.580000,2a3c600d
408626790,-778342883,3340,0:08:14.580000,cc2adada
408647794,-778304992,3453,0:08:14.670000,2a3c600d
408626790,-778342883,3340,0:08:14.770000,cc2adada
408647794,-778304992,3453,0:08:14.790000,2a3c600d
408647794,-778304992,3453,0:08:14.870000,2a3c600d
408626790,-778342883,3340,0:08:14.880000,cc2adada
408626790,-778342883,3340,0:08:14.970000,cc2adada
408647794,-778304992,3453,0:08:14.980000,2a3c600d
408626790,-778342883,3340,0:08:15.070000,cc2adada
408647794,-778304992,3453,0:08:15.080000,2a3c600d
408626790,-778342884,3341,0:08:15.090000,cc2adada
408626790,-778342884,3341,0:08:15.170000,cc2adada
408647794,-778304992,3453,0:08:15.180000,2a3c600d
408626790,-778342884,3341,0:08:15.270000,cc2adada
408647795,-778304993,3453,0:08:15.280000,2a3c600d
408626790,-778342884,3341,0:08:15.370000,cc2adada
408647795,-778304993,3453,0:08:15.380000,2a3c600d
408626790,-778342884,3341,0:08:15.470000,cc2adada
408647795,-778304993,3453,0:08:15.480000,2a3c600d
408626790,-778342884,3341,0:08:15.570000,cc2adada
408647795,-778304993,3453,0:08:15.580000,2a3c600d
408626790,-778342884,3341,0:08:15.670000,cc2adada
408647795,-778304993,3453,0:08:15.680000,2a3c600d
408626790,-778342884,3341,0:08:15.770000,cc2adada
408647795,-778304993,3453,0:08:15.780000,2a3c600d
408626790,-778342884,3341,0:08:15.870000,cc2adada
408647795,-778304993,3453,0:08:15.880000,2a3c600d
408626790,-778342884,3341,0:08:15.960000,cc2adada
408647795,-778304993,3453,0:08:15.970000,2a3c600d
408626790,-778342884,3341,0:08:16.060000,cc2adada
408647795,-778304993,3453,0:08:16.070000,2a3c600d
408626790,-778342884,3341,0:08:16.160000,cc2adada
408647795,-778304993,3453,0:08:16.220000,2a3c600d
408626790,-778342884,3341,0:08:16.260000,cc2adada
408647795,-778304995,3453,0:08:16.270000,2a3c600d
408626790,-778342884,3341,0:08:16.360000,cc2adada
408647795,-778304995,3453,0:08:16.370000,2a3c600d
408626790,-778342884,3341,0:08:16.460000,cc2adada
408647795,-778304995,3453,0:08:16.480000,2a3c600d
408626791,-778342884,3341,0:08:16.560000,cc2adada
408647795,-778304995,3453,0:08:16.570000,2a3c600d
408626791,-778342884,3341,0:08:16.660000,cc2adada
408647795,-778304995,3453,0:08:16.670000,2a3c600d
408626791,-778342884,3341,0:08:16.760000,cc2adada
408647795,-778304995,3453,0:08:16.780000,2a3c600d
408626791,-778342884,3341,0:08:16.860000,cc2adada
408647795,-778304995,3453,0:08:16.880000,2a3c600d
408626791,-778342884,3341,0:08:16.960000,cc2adada
408647795,-778304995,3453,0:08:16.970000,2a3c600d
408626791,-778342884,3342,0:08:17.060000,cc2adada
408647795,-778304995,3453,0:08:17.070000,2a3c600d
408626791,-778342884,3342,0:08:17.170000,cc2adada
408647795,-778304995,3453,0:08:17.180000,2a3c600d
